"food_code","name","category","base_amount","base_unit","kcal","carbs","protein","fat","sugar","dietary_fiber","vit_a","vit_c","vit_d","calcium","iron","sodium","image"
"D202-120000000-1720","피자_프랑크필레 피자 (L)","빵 및 과자류","200","G","518","0.0","22.52","0.0","6.62","0.0","0.0","0.0","0.0","0.0","0.0","736.0","food-category/bread.jpg"
"D202-120000000-1721","피자_프리미엄불고기 피자 (XL)","빵 및 과자류","200","G","520","0.0","26.82","0.0","6.1","0.0","0.0","0.0","0.0","0.0","0.0","790.0","food-category/bread.jpg"
"D202-120000000-1722","피자_프리미엄직화불고기 피자 (F)","빵 및 과자류","200","G","540","0.0","24.08","0.0","11.12","0.0","0.0","0.0","0.0","0.0","0.0","1150.0","food-category/bread.jpg"
"D202-120000000-1723","피자_프리미엄직화불고기 피자 (L)","빵 및 과자류","200","G","544","0.0","23.76","0.0","11.26","0.0","0.0","0.0","0.0","0.0","0.0","1154.0","food-category/bread.jpg"
"D202-120000000-1724","피자_프리미엄직화불고기 피자 (P)","빵 및 과자류","200","G","544","0.0","23.86","0.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","1158.0","food-category/bread.jpg"
"D202-120000000-1725","피자_프리미엄포테이토 피자 (L)","빵 및 과자류","200","G","484","0.0","25.2","0.0","11.86","0.0","0.0","0.0","0.0","0.0","0.0","912.0","food-category/bread.jpg"
"D202-120000000-1689","피자_포테이토 피자 오리진 (L)","빵 및 과자류","200","G","476","0.0","25.08","0.0","7.54","0.0","0.0","0.0","0.0","0.0","0.0","794.0","food-category/bread.jpg"
"D202-120000000-1690","피자_포테이토 피자 오리진 (R)","빵 및 과자류","200","G","480","0.0","21.76","0.0","5.44","0.0","0.0","0.0","0.0","0.0","0.0","860.0","food-category/bread.jpg"
"D202-120000000-1691","피자_포테이토 피자 체다크림크러스트 (L)","빵 및 과자류","200","G","450","0.0","20.44","0.0","5.84","0.0","0.0","0.0","0.0","0.0","0.0","792.0","food-category/bread.jpg"
"D202-120000000-1692","피자_포테이토 피자 체다크림크러스트 (R)","빵 및 과자류","200","G","450","0.0","19.04","0.0","5.72","0.0","0.0","0.0","0.0","0.0","0.0","786.0","food-category/bread.jpg"
"D202-120000000-1693","피자_포테이토 피자 치즈캡 (L)","빵 및 과자류","200","G","482","0.0","27.18","0.0","6.8","0.0","0.0","0.0","0.0","0.0","0.0","848.0","food-category/bread.jpg"
"D202-120000000-1694","피자_포테이토 피자 치즈캡 (R)","빵 및 과자류","200","G","488","0.0","24.56","0.0","4.68","0.0","0.0","0.0","0.0","0.0","0.0","928.0","food-category/bread.jpg"
"D202-120000000-1695","피자_포테이토 피자 치즈크러스트 (L)","빵 및 과자류","200","G","440","0.0","22.06","0.0","2.94","0.0","0.0","0.0","0.0","0.0","0.0","726.0","food-category/bread.jpg"
"D202-120000000-1696","피자_포테이토 피자 치즈크러스트 (R)","빵 및 과자류","200","G","438","0.0","20.76","0.0","1.88","0.0","0.0","0.0","0.0","0.0","0.0","722.0","food-category/bread.jpg"
"D202-120000000-1697","피자_포테이토 피자 크림치즈 (L)","빵 및 과자류","200","G","474","0.0","19.82","0.0","9.54","0.0","0.0","0.0","0.0","0.0","0.0","744.0","food-category/bread.jpg"
"D202-120000000-1698","피자_포테이토 피자 크림치즈 (R)","빵 및 과자류","200","G","470","0.0","18.48","0.0","10.86","0.0","0.0","0.0","0.0","0.0","0.0","678.0","food-category/bread.jpg"
"D202-120000000-1699","피자_포테이토 피자 팬 (L)","빵 및 과자류","200","G","454","0.0","20.96","0.0","3.22","0.0","0.0","0.0","0.0","0.0","0.0","700.0","food-category/bread.jpg"
"D202-120000000-1700","피자_포테이토 피자 팬 (R)","빵 및 과자류","200","G","450","0.0","18.94","0.0","2.1","0.0","0.0","0.0","0.0","0.0","0.0","686.0","food-category/bread.jpg"
"D202-120000000-1701","피자_포테이토 피자 흑미스크린 (L)","빵 및 과자류","200","G","432","0.0","20.52","0.0","5.12","0.0","0.0","0.0","0.0","0.0","0.0","692.0","food-category/bread.jpg"
"D202-120000000-1702","피자_포테이토 피자 흑미스크린 (R)","빵 및 과자류","200","G","422","0.0","19.28","0.0","4.82","0.0","0.0","0.0","0.0","0.0","0.0","674.0","food-category/bread.jpg"
"D202-120000000-1703","피자_포테이토 피자 흑미스크린치즈크러스트 (L)","빵 및 과자류","200","G","426","0.0","21.88","0.0","4.68","0.0","0.0","0.0","0.0","0.0","0.0","728.0","food-category/bread.jpg"
"D202-120000000-1704","피자_포테이토 피자 흑미스크린치즈크러스트 (R)","빵 및 과자류","200","G","410","0.0","19.14","0.0","4.26","0.0","0.0","0.0","0.0","0.0","0.0","718.0","food-category/bread.jpg"
"D220-719000000-0077","기타차_슬림 청포도 리치 히비스커스티","음료 및 차류","200","ML","0","0.0","0.14","0.0","7.94","0.0","0.0","0.0","0.0","0.0","0.0","10.0","food-category/beverage.jpg"
"D202-120000000-1671","피자_포테이토 피자 골드 (R)","빵 및 과자류","200","G","468","0.0","20.34","0.0","10.16","0.0","0.0","0.0","0.0","0.0","0.0","736.0","food-category/bread.jpg"
"D202-120000000-1672","피자_포테이토 피자 밀스크린 (L)","빵 및 과자류","200","G","458","0.0","20.0","0.0","1.66","0.0","0.0","0.0","0.0","0.0","0.0","820.0","food-category/bread.jpg"
"D202-120000000-1673","피자_포테이토 피자 밀스크린 (R)","빵 및 과자류","200","G","444","0.0","18.82","0.0","2.36","0.0","0.0","0.0","0.0","0.0","0.0","792.0","food-category/bread.jpg"
"D202-120000000-1674","피자_포테이토 피자 밀스크린고구마크러스트 (L)","빵 및 과자류","200","G","450","0.0","18.18","0.0","4.54","0.0","0.0","0.0","0.0","0.0","0.0","764.0","food-category/bread.jpg"
"D202-120000000-1675","피자_포테이토 피자 밀스크린고구마크러스트 (R)","빵 및 과자류","200","G","438","0.0","16.84","0.0","6.32","0.0","0.0","0.0","0.0","0.0","0.0","730.0","food-category/bread.jpg"
"D202-120000000-1676","피자_포테이토 피자 밀스크린체다크림크러스트 (L)","빵 및 과자류","200","G","458","0.0","19.7","0.0","6.06","0.0","0.0","0.0","0.0","0.0","0.0","910.0","food-category/bread.jpg"
"D202-120000000-1677","피자_포테이토 피자 밀스크린체다크림크러스트 (R)","빵 및 과자류","200","G","444","0.0","18.94","0.0","6.32","0.0","0.0","0.0","0.0","0.0","0.0","892.0","food-category/bread.jpg"
"D202-120000000-1678","피자_포테이토 피자 밀스크린치즈크러스트 (L)","빵 및 과자류","200","G","444","0.0","21.22","0.0","3.04","0.0","0.0","0.0","0.0","0.0","0.0","836.0","food-category/bread.jpg"
"D202-120000000-1679","피자_포테이토 피자 밀스크린치즈크러스트 (R)","빵 및 과자류","200","G","426","0.0","20.62","0.0","2.06","0.0","0.0","0.0","0.0","0.0","0.0","814.0","food-category/bread.jpg"
"D202-120000000-1680","피자_포테이토 피자바이트 (L)","빵 및 과자류","200","G","512","0.0","24.0","0.0","8.08","0.0","0.0","0.0","0.0","0.0","0.0","926.0","food-category/bread.jpg"
"D202-120000000-1681","피자_포테이토 피자 백미스크린 (L)","빵 및 과자류","200","G","444","0.0","20.68","0.0","6.9","0.0","0.0","0.0","0.0","0.0","0.0","794.0","food-category/bread.jpg"
"D202-120000000-1682","피자_포테이토 피자 백미스크린 (R)","빵 및 과자류","200","G","428","0.0","19.28","0.0","7.22","0.0","0.0","0.0","0.0","0.0","0.0","764.0","food-category/bread.jpg"
"D202-120000000-1683","피자_포테이토 피자 백미스크린치즈크러스트 (L)","빵 및 과자류","200","G","432","0.0","21.88","0.0","7.82","0.0","0.0","0.0","0.0","0.0","0.0","816.0","food-category/bread.jpg"
"D202-120000000-1684","피자_포테이토 피자 백미스크린치즈크러스트 (R)","빵 및 과자류","200","G","418","0.0","19.14","0.0","6.38","0.0","0.0","0.0","0.0","0.0","0.0","798.0","food-category/bread.jpg"
"D202-120000000-1685","피자_포테이토 피자 씬 (L)","빵 및 과자류","200","G","450","0.0","19.78","0.0","2.2","0.0","0.0","0.0","0.0","0.0","0.0","636.0","food-category/bread.jpg"
"D202-120000000-1686","피자_포테이토 피자 씬 (R)","빵 및 과자류","200","G","450","0.0","17.64","0.0","2.94","0.0","0.0","0.0","0.0","0.0","0.0","614.0","food-category/bread.jpg"
"D202-120000000-1687","피자_포테이토 피자 에그타르트 (L)","빵 및 과자류","200","G","456","0.0","22.84","0.0","10.34","0.0","0.0","0.0","0.0","0.0","0.0","778.0","food-category/bread.jpg"
"D202-120000000-1688","피자_포테이토 피자 에그타르트 (R)","빵 및 과자류","200","G","482","0.0","18.08","0.0","14.68","0.0","0.0","0.0","0.0","0.0","0.0","638.0","food-category/bread.jpg"
"D202-120000000-1651","피자_포테이토 피자 오리지널 (M)","빵 및 과자류","200","G","478","56.96","19.92","18.84","5.12","0.0","0.0","0.0","0.0","0.0","0.0","680.0","food-category/bread.jpg"
"D202-120000000-1652","피자_포테이토 피자 트리플치즈버스트 엣지 (L)","빵 및 과자류","200","G","468","0.0","21.96","0.0","9.24","0.0","0.0","0.0","0.0","0.0","0.0","782.0","food-category/bread.jpg"
"D202-120000000-1653","피자_포테이토골드 피자 (L)","빵 및 과자류","200","G","518","0.0","27.22","0.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","820.0","food-category/bread.jpg"
"D202-120000000-1654","피자_포테이토골드 피자 석쇠 (F)","빵 및 과자류","200","G","508","0.0","27.14","0.0","10.16","0.0","0.0","0.0","0.0","0.0","0.0","256.0","food-category/bread.jpg"
"D202-120000000-1655","피자_포테이토골드 피자 석쇠 (L)","빵 및 과자류","200","G","512","0.0","28.38","0.0","8.44","0.0","0.0","0.0","0.0","0.0","0.0","276.0","food-category/bread.jpg"
"D202-120000000-1656","피자_포테이토골드 피자 석쇠 (R)","빵 및 과자류","200","G","504","0.0","25.5","0.0","9.12","0.0","0.0","0.0","0.0","0.0","0.0","226.0","food-category/bread.jpg"
"D202-120000000-1657","피자_포테이토펍스 피자 (L)","빵 및 과자류","200","G","502","0.0","19.66","0.0","4.18","0.0","0.0","0.0","0.0","0.0","0.0","846.0","food-category/bread.jpg"
"D202-120000000-1666","피자_포테이토 피자 (XL)","빵 및 과자류","200","G","530","0.0","29.26","0.0","6.82","0.0","0.0","0.0","0.0","0.0","0.0","706.0","food-category/bread.jpg"
"D202-120000000-1668","피자_포테이토 피자 고구마크러스트 (L)","빵 및 과자류","200","G","446","0.0","19.12","0.0","5.88","0.0","0.0","0.0","0.0","0.0","0.0","656.0","food-category/bread.jpg"
"D202-120000000-1669","피자_포테이토 피자 고구마크러스트 (R)","빵 및 과자류","200","G","444","0.0","17.14","0.0","5.72","0.0","0.0","0.0","0.0","0.0","0.0","638.0","food-category/bread.jpg"
"D202-120000000-1670","피자_포테이토 피자 골드 (L)","빵 및 과자류","200","G","474","0.0","21.7","0.0","8.52","0.0","0.0","0.0","0.0","0.0","0.0","798.0","food-category/bread.jpg"
"D202-120000000-1633","피자_페페로니 피자 석쇠 (G)","빵 및 과자류","200","G","584","0.0","32.48","0.0","3.42","0.0","0.0","0.0","0.0","0.0","0.0","884.0","food-category/bread.jpg"
"D202-120000000-1634","피자_페페로니 피자 석쇠 (L)","빵 및 과자류","200","G","584","0.0","32.18","0.0","4.6","0.0","0.0","0.0","0.0","0.0","0.0","886.0","food-category/bread.jpg"
"D202-120000000-1635","피자_페페로니 피자 석쇠 (R)","빵 및 과자류","200","G","584","0.0","31.58","0.0","3.5","0.0","0.0","0.0","0.0","0.0","0.0","884.0","food-category/bread.jpg"
"D202-120000000-1636","피자_페페로니 피자 씬도우 (L)","빵 및 과자류","200","G","686","0.0","33.34","0.0","6.66","0.0","0.0","0.0","0.0","0.0","0.0","1144.0","food-category/bread.jpg"
"D202-120000000-1638","피자_페페로니 피자 씬도우 (R)","빵 및 과자류","200","G","714","0.0","32.0","0.0","6.4","0.0","0.0","0.0","0.0","0.0","0.0","1092.0","food-category/bread.jpg"
"D202-120000000-1640","피자_페페로니 피자 치즈링 (G)","빵 및 과자류","200","G","568","0.0","34.54","0.0","2.88","0.0","0.0","0.0","0.0","0.0","0.0","1012.0","food-category/bread.jpg"
"D202-120000000-1641","피자_페페로니 피자 치즈링 (L)","빵 및 과자류","200","G","568","0.0","33.34","0.0","3.92","0.0","0.0","0.0","0.0","0.0","0.0","1004.0","food-category/bread.jpg"
"D202-120000000-1642","피자_페페로니 피자 치즈링 (R)","빵 및 과자류","200","G","566","0.0","33.1","0.0","2.88","0.0","0.0","0.0","0.0","0.0","0.0","1030.0","food-category/bread.jpg"
"D202-120000000-1643","피자_페페로니 피자 치즈크러스트 (L)","빵 및 과자류","200","G","560","0.0","28.0","0.0","4.68","0.0","0.0","0.0","0.0","0.0","0.0","1200.0","food-category/bread.jpg"
"D202-120000000-1644","피자_페페로니 피자 치즈크러스트 (M)","빵 및 과자류","200","G","560","0.0","28.68","0.0","4.4","0.0","0.0","0.0","0.0","0.0","0.0","1186.0","food-category/bread.jpg"
"D202-120000000-1645","피자_포새이돈 피자 (L)","빵 및 과자류","200","G","482","0.0","24.18","0.0","12.58","0.0","0.0","0.0","0.0","0.0","0.0","838.0","food-category/bread.jpg"
"D202-120000000-1646","피자_포슬포슬 감자 피자 씬 크러스트 (R)","빵 및 과자류","200","G","540","0.0","21.76","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","712.0","food-category/bread.jpg"
"D202-120000000-1647","피자_포테이토 피자 나폴리 (L)","빵 및 과자류","200","G","464","38.36","19.16","25.88","4.34","0.0","0.0","0.0","0.0","0.0","0.0","728.0","food-category/bread.jpg"
"D202-120000000-1649","피자_포테이토 피자 씬 (M)","빵 및 과자류","200","G","508","38.5","19.7","30.56","5.96","0.0","0.0","0.0","0.0","0.0","0.0","746.0","food-category/bread.jpg"
"D202-120000000-1650","피자_포테이토 피자 오리지널 (L)","빵 및 과자류","200","G","444","53.02","18.28","17.58","4.2","0.0","0.0","0.0","0.0","0.0","0.0","690.0","food-category/bread.jpg"
"D220-719000000-0076","기타차_슬림 청포도 레몬 캐모마일티","음료 및 차류","200","ML","0","0.0","0.12","0.0","7.5","0.0","0.0","0.0","0.0","0.0","0.0","24.0","food-category/beverage.jpg"
"D202-120000000-1614","피자_페퍼로니 피자 팬 (L)","빵 및 과자류","200","G","616","0.0","36.76","0.0","6.2","0.0","0.0","0.0","0.0","0.0","0.0","352.0","food-category/bread.jpg"
"D202-120000000-1615","피자_페퍼로니 피자 팬 (R)","빵 및 과자류","200","G","618","0.0","36.76","0.0","6.22","0.0","0.0","0.0","0.0","0.0","0.0","346.0","food-category/bread.jpg"
"D202-120000000-1622","피자_페페로니 피자 (M)","빵 및 과자류","200","G","560","0.0","29.08","0.0","11.42","0.0","0.0","0.0","0.0","0.0","0.0","780.0","food-category/bread.jpg"
"D202-120000000-1623","피자_페페로니 피자 골드스윗 (G)","빵 및 과자류","200","G","582","0.0","30.46","0.0","6.62","0.0","0.0","0.0","0.0","0.0","0.0","842.0","food-category/bread.jpg"
"D202-120000000-1624","피자_페페로니 피자 골드스윗 (L)","빵 및 과자류","200","G","584","0.0","30.64","0.0","7.2","0.0","0.0","0.0","0.0","0.0","0.0","846.0","food-category/bread.jpg"
"D202-120000000-1625","피자_페페로니 피자 골드스윗 (R)","빵 및 과자류","200","G","582","0.0","29.34","0.0","6.66","0.0","0.0","0.0","0.0","0.0","0.0","838.0","food-category/bread.jpg"
"D202-120000000-1626","피자_페페로니 피자 리치골드(L)","빵 및 과자류","200","G","560","0.0","25.08","0.0","8.16","0.0","0.0","0.0","0.0","0.0","0.0","1104.0","food-category/bread.jpg"
"D202-120000000-1627","피자_페페로니 피자 리치골드 (M)","빵 및 과자류","200","G","560","0.0","25.1","0.0","9.06","0.0","0.0","0.0","0.0","0.0","0.0","988.0","food-category/bread.jpg"
"D202-120000000-1628","피자_페페로니 피자 리코타링 (G)","빵 및 과자류","200","G","592","0.0","31.12","0.0","4.44","0.0","0.0","0.0","0.0","0.0","0.0","948.0","food-category/bread.jpg"
"D202-120000000-1629","피자_페페로니 피자 리코타링 (L)","빵 및 과자류","200","G","588","0.0","32.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","940.0","food-category/bread.jpg"
"D202-120000000-1630","피자_페페로니 피자 리코타링 (R)","빵 및 과자류","200","G","592","0.0","31.34","0.0","5.98","0.0","0.0","0.0","0.0","0.0","0.0","956.0","food-category/bread.jpg"
"D202-120000000-1631","피자_페페로니 피자 밀도우 (L)","빵 및 과자류","200","G","226","0.0","20.46","0.0","1.26","0.0","0.0","0.0","0.0","0.0","0.0","554.0","food-category/bread.jpg"
"D202-120000000-1632","피자_페페로니 피자 밀도우 (R)","빵 및 과자류","200","G","152","0.0","13.6","0.0","0.86","0.0","0.0","0.0","0.0","0.0","0.0","370.0","food-category/bread.jpg"
"D202-120000000-1595","피자_페퍼로니 피자 (XL)","빵 및 과자류","200","G","542","0.0","38.3","0.0","5.64","0.0","0.0","0.0","0.0","0.0","0.0","708.0","food-category/bread.jpg"
"D202-120000000-1596","피자_페퍼로니 피자 라이스골드 (F)","빵 및 과자류","200","G","568","0.0","35.68","0.0","6.8","0.0","0.0","0.0","0.0","0.0","0.0","348.0","food-category/bread.jpg"
"D202-120000000-1597","피자_페퍼로니 피자 라이스골드 (L)","빵 및 과자류","200","G","594","0.0","34.7","0.0","4.82","0.0","0.0","0.0","0.0","0.0","0.0","318.0","food-category/bread.jpg"
"D202-120000000-1598","피자_페퍼로니 피자 라이스골드 (R)","빵 및 과자류","200","G","602","0.0","35.28","0.0","4.78","0.0","0.0","0.0","0.0","0.0","0.0","306.0","food-category/bread.jpg"
"D202-120000000-1599","피자_페퍼로니 피자 라이스바이트 (F)","빵 및 과자류","200","G","584","0.0","33.1","0.0","5.36","0.0","0.0","0.0","0.0","0.0","0.0","454.0","food-category/bread.jpg"
"D202-120000000-1600","피자_페퍼로니 피자 라이스바이트 (L)","빵 및 과자류","200","G","596","0.0","33.68","0.0","6.26","0.0","0.0","0.0","0.0","0.0","0.0","240.0","food-category/bread.jpg"
"D202-120000000-1601","피자_페퍼로니 피자 라이스바이트 (R)","빵 및 과자류","200","G","602","0.0","32.22","0.0","6.36","0.0","0.0","0.0","0.0","0.0","0.0","202.0","food-category/bread.jpg"
"D202-120000000-1602","피자_페퍼로니 피자 마니아 에어도우 (L)","빵 및 과자류","200","G","548","0.0","26.14","0.0","5.74","0.0","0.0","0.0","0.0","0.0","0.0","1202.0","food-category/bread.jpg"
